"","callPrice","putPrice","BSMcall","BSMput","strike","expiryDate","X","callD","putD","leftside","rightside","parity","PdiffParity"
"275",0.05,118.6,-42.3743248081339,76.2577921788884,3385,2020-01-17,274,42.4243248081339,42.3422078211116,3204.97945868107,3202.58205987985,2.39739880122215,0.000748023140906101
"276",0.05,123.6,-43.1579947785415,80.4721195334814,3390,2020-01-17,275,43.2079947785415,43.1278804665186,3209.71347560675,3207.58205987985,2.13141572689574,0.000664051711498276
"277",0.05,128.6,-43.8659256939422,84.762185943081,3395,2020-01-17,276,43.9159256939422,43.837814056919,3214.44749253242,3212.58205987985,1.86543265256933,0.000580327616768657
"278",0.05,133.5,-44.4998460243796,89.1262629376438,3400,2020-01-17,277,44.5498460243796,44.3737370623562,3219.18150945809,3217.48205987985,1.69944957824282,0.00052791356226723
"279",0.05,138.6,-45.0615361232183,93.5625701638046,3405,2020-01-17,278,45.1115361232183,45.0374298361954,3223.91552638377,3222.58205987985,1.3334665039165,0.000413617073091314
"280",0.025,143.5,-45.5528241322361,98.0692794797874,3410,2020-01-17,279,45.5778241322361,45.4307205202126,3228.62454330944,3227.48205987985,1.1424834295899,0.000353860727459756
"281",0.025,148.6,-45.9755818496515,102.644519087372,3415,2020-01-17,280,46.0005818496515,45.9554809126276,3233.35856023511,3232.58205987985,0.776500355264034,0.000240152875345681
"282",0.025,153.6,-46.3317205743091,107.286377687715,3420,2020-01-17,281,46.3567205743091,46.3136223122852,3238.09257716079,3237.58205987985,0.51051728093762,0.000157659878083304
"283",0.025,158.6,-46.623186939024,111.992908648,3425,2020-01-17,282,46.648186939024,46.6070913520003,3242.82659408646,3242.58205987985,0.244534206611206,7.54077344305529e-05
"284",0.05,163.6,-46.8519587457879,116.762134166237,3430,2020-01-17,283,46.9019587457879,46.8378658337634,3247.58561101213,3247.58205987985,0.00355113228488335,1.09346841322425e-06
"285",0.05,168.6,-47.0200408152555,121.592049421769,3435,2020-01-17,284,47.0700408152555,47.0079505782311,3252.31962793781,3252.58205987985,-0.26243194204153,-8.06906983517884e-05
"286",0.05,173.6,-47.1294608625284,126.480626699496,3440,2020-01-17,285,47.1794608625284,47.1193733005035,3257.05364486348,3257.58205987985,-0.528415016367944,-0.000162237124095662
"287",0.025,178.6,-47.1822654108755,131.42581947615,3445,2020-01-17,286,47.2072654108755,47.1741805238504,3261.76266178916,3262.58205987985,-0.819398090693994,-0.000251213278112803
"288",0.025,183.6,-47.1805157545789,136.425566457446,3450,2020-01-17,287,47.2055157545789,47.1744335425538,3266.49667871483,3267.58205987985,-1.08538116502041,-0.000332276831044396
"289",0.025,188.6,-47.1262839816252,141.4777955554,3455,2020-01-17,288,47.1512839816252,47.1222044446,3271.2306956405,3272.58205987985,-1.35136423934682,-0.000413105758987819
"290",0.025,193.5,-47.0216490664543,146.580427795572,3460,2020-01-17,289,47.0466490664543,46.9195722044283,3275.96471256618,3277.48205987985,-1.51734731367333,-0.000463175719766754
"291",0.025,198.5,-46.868693042459,151.731381144567,3465,2020-01-17,290,46.893693042459,46.7686188554326,3280.69872949185,3282.48205987985,-1.78333038799974,-0.000543582491122543
"292",0.025,203.5,-46.6694972633599,156.928574248667,3470,2020-01-17,291,46.6944972633599,46.5714257513332,3285.43274641752,3287.48205987985,-2.04931346232615,-0.000623757544439389
"293",0.025,208.5,-46.4261387620272,162.169930074999,3475,2020-01-17,292,46.4511387620272,46.3300699250008,3290.1667633432,3292.48205987985,-2.31529653665211,-0.000703701879931307
"294",0.025,213.5,-46.1406867147108,167.453379447315,3480,2020-01-17,293,46.1656867147108,46.0466205526845,3294.90078026887,3297.48205987985,-2.58127961097853,-0.00078341649206441
"295",0.025,218.5,-45.8151990180482,172.776864468979,3485,2020-01-17,294,45.8401990180482,45.7231355310214,3299.63479719455,3302.48205987985,-2.84726268530494,-0.000862902369597318
"296",0.025,223.6,-45.4517189856086,178.138341826419,3490,2020-01-17,295,45.4767189856086,45.461658173581,3304.36881412022,3307.58205987985,-3.21324575963126,-0.000972423461297792
"297",0.025,228.6,-45.0522721700993,183.535785966928,3495,2020-01-17,296,45.0772721700993,45.064214033072,3309.10283104589,3312.58205987985,-3.47922883395768,-0.0010514115189518
"298",0.025,233.45,-44.6188633167444,188.967192145284,3500,2020-01-17,297,44.6438633167444,44.4828078547163,3313.83684797157,3317.43205987985,-3.59521190828355,-0.00108490914707651
"299",0.025,238.65,-44.1534734527171,194.430579334311,3505,2020-01-17,298,44.1784734527171,44.2194206656895,3318.57086489724,3322.63205987985,-4.06119498261023,-0.00122377829130251
"300",0.025,243.6,-43.6580571168821,199.923992995145,3510,2020-01-17,299,43.6830571168821,43.6760070048545,3323.30488182291,3327.58205987985,-4.27717805693646,-0.00128702547886318
"301",0.025,248.45,-43.1345397334802,205.445507703548,3515,2020-01-17,300,43.1595397334802,43.0044922964518,3328.03889874859,3332.43205987985,-4.39316113126279,-0.00132004500696032
"302",0.025,253.5,-42.5848151327839,210.993229629245,3520,2020-01-17,301,42.6098151327839,42.5067703707555,3332.77291567426,3337.48205987985,-4.70914420558938,-0.00141298081949777
"303",0.025,258.5,-42.0107432211397,216.565298865889,3525,2020-01-17,302,42.0357432211397,41.934701134111,3337.50693259993,3342.48205987985,-4.9751272799158,-0.00149067174402546
"304",0.025,263.5,-41.4141478022253,222.159891609803,3530,2020-01-17,303,41.4391478022253,41.3401083901967,3342.24094952561,3347.48205987985,-5.24111035424175,-0.00156814258259437
"305",0.025,273.5,-40.1604891394674,233.409544922562,3540,2020-01-17,304,40.1854891394674,40.0904550774376,3351.70898337696,3357.48205987985,-5.77307650289458,-0.00172242773209923
"306",0.025,283.4,-38.8376343516654,244.728394360365,3550,2020-01-17,305,38.8626343516654,38.6716056396352,3361.1770172283,3367.38205987985,-6.2050426515475,-0.00184609219322352
"307",0.025,293.6,-37.4586872415351,256.103336120495,3560,2020-01-17,306,37.4836872415351,37.4966638795046,3370.64505107965,3377.58205987985,-6.93700880019969,-0.00205806565066164
"308",0.025,303.6,-36.0360173179876,267.522000694044,3570,2020-01-17,307,36.0610173179876,36.0779993059565,3380.113084931,3387.58205987985,-7.46897494885252,-0.00220968197252045
"309",0.025,308.6,-35.3119425838604,273.244072753171,3575,2020-01-17,308,35.3369425838604,35.3559272468293,3384.84710185667,3392.58205987985,-7.73495802317893,-0.00228517205959942
"310",0.025,313.6,-34.5812264140389,278.972786247993,3580,2020-01-17,309,34.6062264140389,34.6272137520074,3389.58111878234,3397.58205987985,-8.00094109750535,-0.00236045128206861
"311",0.025,323.4,-33.1051245012781,290.444882810754,3590,2020-01-17,310,33.1301245012781,32.9551171892457,3399.04915263369,3407.38205987985,-8.3329072461579,-0.00245154067269115
"312",0.025,333.6,-31.6177142934274,301.928287668605,3600,2020-01-17,311,31.6427142934274,31.6717123313953,3408.51718648504,3417.58205987985,-9.06487339481055,-0.00265947709776946
"313",0.025,358.5,-27.9080128605924,330.627975726441,3625,2020-01-17,312,27.9330128605923,27.872024273559,3432.18727111341,3442.48205987985,-10.2947887664423,-0.00299948340613203
"314",0.025,383.4,-24.3043591156387,359.221616096396,3650,2020-01-17,313,24.3293591156387,24.1783839036042,3455.85735574178,3467.38205987985,-11.524704138074,-0.00333483212752578
"315",0.025,433.4,-17.7518915019858,415.754056960051,3700,2020-01-17,314,17.7768915019858,17.645943039949,3503.19752499851,3517.38205987985,-14.1845348813372,-0.00404902514920086
"316",0.025,483.4,-12.3757678290898,471.11015388295,3750,2020-01-17,315,12.4007678290898,12.2898461170502,3550.53769425525,3567.38205987985,-16.8443656246009,-0.00474417315773184
"317",0.025,533.5,-8.26358751089413,525.202307451148,3800,2020-01-17,316,8.28858751089413,8.29769254885241,3597.87786351199,3617.48205987985,-19.604196367864,-0.00544882208667523
"318",0.025,633.3,-3.27203492951928,630.153806532527,3900,2020-01-17,317,3.29703492951928,3.14619346747281,3692.55820202546,3717.28205987985,-24.7238578543902,-0.00669559056396959
"319",0.025,733.3,-1.12167871932768,732.264109242723,4000,2020-01-17,318,1.14667871932768,1.03589075727655,3787.23854053893,3817.28205987985,-30.0435193409171,-0.00793282995494702
"320",0.025,833.4,-0.337506565257055,833.008227896798,4100,2020-01-17,319,0.362506565257055,0.391772103201561,3881.91887905241,3917.38205987985,-35.4631808274439,-0.00913547704945876
"321",0.025,933.2,-0.0901594550526704,933.215521507007,4200,2020-01-17,320,0.11515945505267,-0.0155215070074064,3976.59921756588,4017.18205987985,-40.582842313971,-0.0102054142481103
"322",2061,0.025,2060.94948017962,0,1200,2020-02-21,642,0.0505198203836699,0.025,3197.16406216168,3084.00705987985,113.15700228183,0.0353929295093231
"323",1961.25,0.025,1961.18818249098,-1.62892746831109e-273,1300,2020-02-21,643,0.0618175090169188,0.025,3192.09440067515,3084.00705987985,108.087340795303,0.0338609474620932
"324",1861.45,0.025,1861.42688480235,-3.14509166818509e-231,1400,2020-02-21,644,0.0231151976504407,0.025,3186.97473918863,3084.00705987985,102.967679308776,0.0323089097766087
"325",1836.55,0.025,1836.48656038019,-1.18436786232794e-221,1425,2020-02-21,645,0.0634396198088325,0.025,3185.74482381699,3084.00705987985,101.737763937144,0.0319353148364367
"326",1811.55,0.025,1811.54623595803,-1.93283267852598e-212,1450,2020-02-21,646,0.00376404196708791,0.025,3184.41490844536,3084.00705987985,100.407848565513,0.0315310194972464
"327",1786.65,0.05,1786.60591153587,-1.41743933521396e-203,1475,2020-02-21,647,0.0440884641257071,0.05,3183.18499307373,3084.03205987985,99.1529331938814,0.0311489697927163
"328",1761.65,0.05,1761.66558711372,-4.83348439858684e-195,1500,2020-02-21,648,-0.0155871137160375,0.05,3181.8550777021,3084.03205987985,97.8230178222498,0.0307440205268231
"329",1736.75,0.05,1736.72526269156,-7.91525569885188e-187,1525,2020-02-21,649,0.0247373084423543,0.05,3180.62516233047,3084.03205987985,96.5931024506176,0.0303692191065492
"330",1711.8,0.05,1711.7849382694,-6.41713699033597e-179,1550,2020-02-21,650,0.0150617306005643,0.05,3179.34524695884,3084.03205987985,95.3131870789862,0.0299788729047771
"331",1686.85,0.05,1686.84461384724,-2.65085938223023e-171,1575,2020-02-21,651,0.00538615275877419,0.05,3178.0653315872,3084.03205987985,94.0332717073543,0.0295882122915301
"332",1661.95,0.05,1661.90428942508,-5.73353793556782e-164,1600,2020-02-21,652,0.0457105749173934,0.05,3176.83541621557,3084.03205987985,92.8033563357226,0.0292125162864985
"333",1636.95,0.05,1636.96396500292,-6.66255894338293e-157,1625,2020-02-21,653,-0.0139650029243512,0.05,3175.50550084394,3084.03205987985,91.473440964091,0.0288059463098963
"334",1612.05,0.05,1612.02364058077,-4.26231774654704e-150,1650,2020-02-21,654,0.0263594192340406,0.05,3174.27558547231,3084.03205987985,90.2435255924597,0.028429644232995
"335",1587.1,0.05,1587.08331615861,-1.53635630584346e-143,1675,2020-02-21,655,0.0166838413922505,0.05,3172.99567010068,3084.03205987985,88.9636102208274,0.0280377345166704
"336",1562.15,0.05,1562.14299173645,-3.18948854288839e-137,1700,2020-02-21,656,0.00700826355091522,0.05,3171.71575472905,3084.03205987985,87.6836948491959,0.0276455084975566
"337",1537.25,0.05,1537.20266731429,-3.89398451133024e-131,1725,2020-02-21,657,0.0473326857090797,0.05,3170.48583935741,3084.03205987985,86.4537794775647,0.0272683064545991
"338",1512.25,0.05,1512.26234289213,-2.85182188828485e-125,1750,2020-02-21,658,-0.0123428921324376,0.05,3169.15592398578,3084.03205987985,85.1238641059331,0.0268601060180322
"339",1487.35,0.05,1487.32201846997,-1.2767162253128e-119,1775,2020-02-21,659,0.0279815300257269,0.05,3167.92600861415,3084.03205987985,83.8939487343009,0.0264822942537731
"340",1462.4,0.05,1462.38169404782,-3.55715473031699e-114,1800,2020-02-21,660,0.0183059521843916,0.05,3166.64609324252,3084.03205987985,82.6140333626695,0.0260888116101651
"341",1437.45,0.075,1437.44136962566,-6.27433861742957e-109,1825,2020-02-21,661,0.0086303743426015,0.075,3165.36617787089,3084.05705987985,81.3091179910384,0.0256871127768634
"342",1412.5,0.075,1412.5010452035,-7.12131955810233e-104,1850,2020-02-21,662,-0.00104520349918857,0.075,3164.08626249926,3084.05705987985,80.0292026194065,0.0252929901336485
"343",1387.55,0.05,1387.56072078134,-5.28228198860741e-99,1875,2020-02-21,663,-0.0107207813407513,0.05,3162.80634712762,3084.03205987985,78.7742872477743,0.0249064528782532
"344",1362.65,0.075,1362.62039635918,-2.59885763034677e-94,1900,2020-02-21,664,0.0296036408176406,0.075,3161.57643175599,3084.05705987985,77.5193718761434,0.0245192148756903
"345",1337.7,0.05,1337.68007193702,-8.6016588181402e-90,1925,2020-02-21,665,0.0199280629760779,0.05,3160.29651638436,3084.03205987985,76.2644565045111,0.0241320572639696
"346",1312.75,0.075,1312.73974751487,-1.94126215396891e-85,1950,2020-02-21,666,0.0102524851342878,0.075,3159.01660101273,3084.05705987985,74.9595411328796,0.0237287582182534
"347",1287.85,0.1,1287.79942309271,-3.02615902396589e-81,1975,2020-02-21,667,0.0505769072926796,0.1,3157.7866856411,3084.08205987985,73.7046257612478,0.0233405967845748
"348",1262.85,0.1,1262.85909867055,-3.29884984346198e-77,2000,2020-02-21,668,-0.00909867054906499,0.1,3156.45677026947,3084.08205987985,72.3747103896162,0.022929099194803
"349",1237.95,0.1,1237.91877424839,-2.54461479888117e-73,2025,2020-02-21,669,0.0312257516095542,0.1,3155.22685489783,3084.08205987985,71.1447950179845,0.0225482344977975
"350",1213,0.125,1212.97844982623,-1.40467573740286e-69,2050,2020-02-21,670,0.0215501737677641,0.125,3153.9469395262,3084.10705987985,69.839879646353,0.0221436444510524
"351",1188.05,0.1,1188.03812540407,-5.6094801090951e-66,2075,2020-02-21,671,0.0118745959259741,0.1,3152.66702415457,3084.08205987985,68.5849642747212,0.0217545854824656
"352",1163.15,0.125,1163.09780098192,-1.63743000829372e-62,2100,2020-02-21,672,0.0521990180845933,0.125,3151.43710878294,3084.10705987985,67.3300489030894,0.0213648715106651
"353",1153.15,0.1,1153.12167121305,-3.65697092415197e-61,2110,2020-02-21,673,0.0283287869478954,0.1,3150.90514263429,3084.08205987985,66.8230827544371,0.0212075831323092
"354",1143.2,0.1,1143.14554144419,-7.78508990467889e-60,2120,2020-02-21,674,0.0544585558111521,0.1,3150.42317648563,3084.08205987985,66.341116605784,0.0210578429910451
"355",1138.2,0.125,1138.15747655976,-3.52866976512329e-59,2125,2020-02-21,675,0.0425234402430306,0.125,3150.15719341131,3084.10705987985,66.050133531458,0.0209672500374282
"356",1133.25,0.125,1133.16941167533,-1.58071206291262e-58,2130,2020-02-21,676,0.0805883246744088,0.125,3149.94121033698,3084.10705987985,65.8341504571313,0.020900120370846
"357",1123.25,0.125,1123.19328190646,-3.06300862716302e-57,2140,2020-02-21,677,0.056718093537711,0.125,3149.40924418833,3084.10705987985,65.3021843084789,0.0207347407863816
"358",1113.25,0.125,1113.2171521376,-5.66767639798278e-56,2150,2020-02-21,678,0.0328478624010131,0.125,3148.87727803968,3084.10705987985,64.7702181598265,0.0205693053240071
"359",1103.3,0.15,1103.24102236874,-1.00201480250944e-54,2160,2020-02-21,679,0.0589776312647246,0.15,3148.39531189102,3084.13205987985,64.2632520111733,0.0204114304733146
"360",1093.35,0.15,1093.26489259987,-1.69356671201051e-53,2170,2020-02-21,680,0.0851074001279812,0.15,3147.91334574237,3084.13205987985,63.7812858625207,0.020261449048077
"361",1088.35,0.15,1088.27682771544,-6.84722476781624e-53,2175,2020-02-21,681,0.0731722845594049,0.15,3147.64736266804,3084.13205987985,63.5153027881943,0.0201786590014825
"362",1083.35,0.15,1083.28876283101,-2.73799328863998e-52,2180,2020-02-21,682,0.0612371689912834,0.15,3147.38137959372,3084.13205987985,63.2493197138679,0.0200958549618262
"363",1073.4,0.15,1073.31263306215,-4.23646139757682e-51,2190,2020-02-21,683,0.0873669378547675,0.15,3146.89941344507,3084.13205987985,62.7673535652157,0.0199457768802661
"364",1063.45,0.15,1063.33650329328,-6.276969250639e-50,2200,2020-02-21,684,0.113496706718024,0.15,3146.41744729641,3084.13205987985,62.285387416563,0.0197956528209829
"365",1053.45,0.15,1053.36037352442,-8.91053814738253e-49,2210,2020-02-21,685,0.0896264755813263,0.15,3145.88548114776,3084.13205987985,61.7534212679102,0.0196299012274852
"366",1043.45,0.15,1043.38424375556,-1.21253052385371e-47,2220,2020-02-21,686,0.0657562444446285,0.15,3145.35351499911,3084.13205987985,61.2214551192574,0.019464093567643
"367",1038.5,0.15,1038.39617887112,-4.40321866884887e-47,2225,2020-02-21,687,0.103821128876461,0.15,3145.13753192478,3084.13205987985,61.0054720449311,0.0193967581467245
"368",1033.5,0.175,1033.40811398669,-1.582487395191e-46,2230,2020-02-21,688,0.0918860133078852,0.175,3144.87154885045,3084.15705987985,60.7144889706046,0.0193058724426432
"369",1023.55,0.175,1023.43198421783,-1.98183344331775e-45,2240,2020-02-21,689,0.118015782171142,0.175,3144.3895827018,3084.15705987985,60.232522821952,0.01915555348272
"370",1013.55,0.2,1013.45585444897,-2.38281526350457e-44,2250,2020-02-21,690,0.094145551034444,0.2,3143.85761655315,3084.18205987985,59.6755566732995,0.0189816346513575
"371",1003.6,0.2,1003.4797246801,-2.75184224980942e-43,2260,2020-02-21,691,0.120275319897701,0.2,3143.3756504045,3084.18205987985,59.1935905246469,0.0188312174897167
"372",993.85,0.2,993.503594911238,-3.05405542911439e-42,2270,2020-02-21,692,0.346405088761571,0.2,3143.09368425584,3084.18205987985,58.9116243759941,0.0187431970835263
"373",988.9,0.2,988.515530026807,-1.00250951821372e-41,2275,2020-02-21,693,0.38446997319295,0.2,3142.87770118152,3084.18205987985,58.6956413016683,0.0186757637052191
"374",983.75,0.2,983.527465142375,-3.25879864178383e-41,2280,2020-02-21,694,0.222534857624851,0.2,3142.46171810719,3084.18205987985,58.2796582273418,0.0185458610017517
"375",974,0.2,973.551335373512,-3.34479245626623e-40,2290,2020-02-21,695,0.448664626488153,0.2,3142.17975195854,3084.18205987985,57.9976920786889,0.0184577893872999
"376",963.95,0.2,963.575205604649,-3.30379067176144e-39,2300,2020-02-21,696,0.3747943953515,0.2,3141.59778580989,3084.18205987985,57.4157259300368,0.0182759633296709
"377",953.65,0.225,953.599075835785,-3.1418478429091e-38,2310,2020-02-21,697,0.0509241642147344,0.225,3140.76581966123,3084.20705987985,56.5587597813837,0.0180079518910086
"378",944.05,0.25,943.622946066922,-2.87793915925349e-37,2320,2020-02-21,698,0.427053933078014,0.25,3140.63385351258,3084.23205987985,56.4017936327305,0.017958729435986
"379",938.85,0.275,938.63488118249,-8.58986348712942e-37,2325,2020-02-21,699,0.215118817509847,0.275,3140.16787043825,3084.25705987985,55.9108105584041,0.0178050387320857
"380",934.05,0.25,933.646816298059,-2.54034961766164e-36,2330,2020-02-21,700,0.403183701941316,0.25,3140.10188736393,3084.23205987985,55.8698274840785,0.0177923613590069
"381",924.1,0.25,923.670686529195,-2.16176994178299e-35,2340,2020-02-21,701,0.429313470804686,0.25,3139.61992121528,3084.23205987985,55.3878613354254,0.0176415816962921
"382",913.85,0.25,913.694556760332,-1.77425231457097e-34,2350,2020-02-21,702,0.155443239667989,0.25,3138.83795506662,3084.23205987985,54.6058951867726,0.0173968506716409
"383",904.15,0.275,903.718426991469,-1.40505793244828e-33,2360,2020-02-21,703,0.431573008531245,0.275,3138.60598891797,3084.25705987985,54.3489290381203,0.0173162637266416
"384",894,0.3,893.742297222605,-1.07405444563697e-32,2370,2020-02-21,704,0.25770277739457,0.3,3137.92402276932,3084.28205987985,53.6419628894673,0.0170947296684789
"385",889.05,0.3,888.754232338174,-2.93084520263177e-32,2375,2020-02-21,705,0.295767661826403,0.3,3137.70803969499,3084.28205987985,53.4259798151411,0.0170270717158039
"386",884.25,0.3,883.766167453742,-7.92846567692535e-32,2380,2020-02-21,706,0.483832546257872,0.3,3137.64205662066,3084.28205987985,53.3599967408145,0.0170064002769917
"387",874.25,0.3,873.790037684878,-5.65402487510598e-31,2390,2020-02-21,707,0.459962315121629,0.3,3137.11009047201,3084.28205987985,52.8280305921621,0.0168397120498291
"388",864,0.3,863.813907916015,-3.89676587840681e-30,2400,2020-02-21,708,0.186092083984931,0.3,3136.32812432336,3084.28205987985,52.0460644435093,0.0165945852539705
"389",854.35,0.325,853.837778147152,-2.59656212483228e-29,2410,2020-02-21,709,0.512221852848256,0.325,3136.14615817471,3084.30705987985,51.8390982948567,0.0165295543256913
"390",849.45,0.35,848.84971326272,-6.61917272248742e-29,2415,2020-02-21,710,0.600286737279703,0.35,3135.98017510038,3084.33205987985,51.6481152205306,0.016469528612016
"391",844.15,0.35,843.861648378288,-1.67343247231728e-28,2420,2020-02-21,711,0.288351621711627,0.35,3135.41419202605,3084.33205987985,51.0821321462045,0.0162919885596346
"392",839.4,0.35,838.873583493857,-4.19597291810981e-28,2425,2020-02-21,712,0.526416506142937,0.35,3135.39820895173,3084.33205987985,51.066149071878,0.0162869739882103
"393",834.25,0.35,833.885518609425,-1.04351222197552e-27,2430,2020-02-21,713,0.364481390574838,0.35,3134.9822258774,3084.33205987985,50.6501659975515,0.0161564443904864
"394",829.1,0.35,828.897453724994,-2.5740857238143e-27,2435,2020-02-21,714,0.202546275006171,0.35,3134.56624280308,3084.33205987985,50.234182923225,0.0160258801480307
"395",824.25,0.35,823.909388840562,-6.29838420249857e-27,2440,2020-02-21,715,0.34061115943814,0.35,3134.45025972875,3084.33205987985,50.1181998488987,0.0159894704640283
"396",819.5,0.35,818.92132395613,-1.52874798465026e-26,2445,2020-02-21,716,0.578676043870018,0.35,3134.43427665442,3084.33205987985,50.1022167745728,0.0159844528078764
"397",814.45,0.375,813.933259071699,-3.68097640197499e-26,2450,2020-02-21,717,0.516740928301488,0.375,3134.1182935801,3084.35705987985,49.7612337002461,0.0158772672372248
"398",809.2,0.4,808.945194187267,-8.79286072649557e-26,2455,2020-02-21,718,0.254805812733366,0.4,3133.60231050577,3084.38205987985,49.22025062592,0.0157072422562695
"399",804.25,0.4,803.957129302835,-2.08380403738431e-25,2460,2020-02-21,719,0.292870697164744,0.4,3133.38632743144,3084.38205987985,49.0042675515933,0.015639395347641
"400",799.55,0.4,798.969064418403,-4.89962033893983e-25,2465,2020-02-21,720,0.580935581596577,0.4,3133.42034435712,3084.38205987985,49.0382844772666,0.015650081727968
"401",794.55,0.4,793.980999533972,-1.14305220934157e-24,2470,2020-02-21,721,0.569000466028001,0.4,3133.15436128279,3084.38205987985,48.7723014029407,0.0155665172471656
"402",789.35,0.4,788.99293464954,-2.64598186855417e-24,2475,2020-02-21,722,0.357065350459948,0.4,3132.68837820846,3084.38205987985,48.3063183286145,0.0154200841247542
"403",784.6,0.4,784.004869765109,-6.07776288750166e-24,2480,2020-02-21,723,0.595130234891371,0.4,3132.67239513414,3084.38205987985,48.290335254288,0.0154150607415239
"404",779.3,0.425,779.016804880677,-1.38533731431276e-23,2485,2020-02-21,724,0.283195119323182,0.425,3132.10641205981,3084.40705987985,47.6993521799618,0.0152291607961661
"405",774.6,0.45,774.028739996245,-3.13358055588351e-23,2490,2020-02-21,725,0.571260003754674,0.45,3132.14042898549,3084.43205987985,47.7083691056355,0.0152318742365867
"406",769.45,0.45,769.040675111813,-7.03425770368632e-23,2495,2020-02-21,726,0.409324888186575,0.45,3131.72444591116,3084.43205987985,47.292386031309,0.0151010687077067
"407",764.25,0.425,764.052610227382,-1.56713409589781e-22,2500,2020-02-21,727,0.197389772618408,0.425,3131.25846283683,3084.40705987985,46.8514029569828,0.0149624834592979
"408",759.35,0.45,759.06454534295,-3.46515590701925e-22,2505,2020-02-21,728,0.285454657049854,0.45,3131.09247976251,3084.43205987985,46.6604198826567,0.0149022809719743
"409",754.45,0.475,754.076480458518,-7.60477317602948e-22,2510,2020-02-21,729,0.373519541481755,0.475,3130.92649668818,3084.45705987985,46.4694368083301,0.014842072101496
"410",749.7,0.5,749.088415574087,-1.65658840304312e-21,2515,2020-02-21,730,0.611584425913179,0.5,3130.91051361385,3084.48205987985,46.4284537340041,0.0148290580430592
"411",744.75,0.5,744.100350689655,-3.58200102651724e-21,2520,2020-02-21,731,0.649649310345012,0.5,3130.69453053953,3084.48205987985,46.2124706596774,0.0147610922141654
"412",739.75,0.5,739.112285805224,-7.68842312578765e-21,2525,2020-02-21,732,0.637714194776436,0.5,3130.4285474652,3084.48205987985,45.946487585351,0.0146773794350154
"413",734.5,0.525,734.124220920792,-1.63820008704375e-20,2530,2020-02-21,733,0.375779079208314,0.525,3129.91256439088,3084.50705987985,45.4055045110249,0.0145069562094497
"414",729.65,0.55,729.13615603636,-3.46523108838009e-20,2535,2020-02-21,734,0.513843963639829,0.55,3129.79658131655,3084.53205987985,45.2645214366985,0.014462448360672
"415",724.85,0.55,724.148091151928,-7.27696715599126e-20,2540,2020-02-21,735,0.701908848071639,0.55,3129.73059824222,3084.53205987985,45.1985383623719,0.0144416705986634
"416",719.85,0.55,719.160026267497,-1.51718599675698e-19,2545,2020-02-21,736,0.689973732503063,0.55,3129.4646151679,3084.53205987985,44.9325552880455,0.0143579048857962
"417",714.65,0.55,714.171961383065,-3.14061394433313e-19,2550,2020-02-21,737,0.478038616934896,0.55,3128.99863209357,3084.53205987985,44.4665722137192,0.0142111190965805
"418",709.75,0.6,709.183896498633,-6.4549755291001e-19,2555,2020-02-21,738,0.566103501366797,0.6,3128.83264901924,3084.58205987985,44.250589139393,0.01414284306745
"419",704.95,0.6,704.195831614202,-1.31733381519494e-18,2560,2020-02-21,739,0.754168385798266,0.6,3128.76666594492,3084.58205987985,44.1846060650669,0.0141220521638748
"420",699.95,0.625,699.20776672977,-2.66953139211615e-18,2565,2020-02-21,740,0.742233270230145,0.625,3128.50068287059,3084.60705987985,43.8936229907408,0.0140302424196583
"421",694.8,0.65,694.219701845338,-5.37191109084311e-18,2570,2020-02-21,741,0.580298154661477,0.65,3128.08469979626,3084.63205987985,43.4526399164142,0.0138911327814251
"422",689.85,0.65,689.231636960907,-1.07347939622325e-17,2575,2020-02-21,742,0.61836303909331,0.65,3127.86871672194,3084.63205987985,43.2366568420875,0.0138230407852285
"423",685.1,0.675,684.243572076475,-2.13032629608127e-17,2580,2020-02-21,743,0.856427923524848,0.675,3127.85273364761,3084.65705987985,43.195673767761,0.0138100087971173
"424",679.75,0.7,679.255507192043,-4.19857919834826e-17,2585,2020-02-21,744,0.494492807956703,0.7,3127.23675057329,3084.68205987985,42.5546906934355,0.0136077611282978
"425",674.85,0.7,674.267442307612,-8.21823492179908e-17,2590,2020-02-21,745,0.58255769238815,0.7,3127.07076749896,3084.68205987985,42.388707619109,0.0135554040092964
"426",669.85,0.725,669.27937742318,-1.59768365896326e-16,2595,2020-02-21,746,0.570622576820028,0.725,3126.80478442463,3084.70705987985,42.0977245447825,0.0134634962676536
"427",665.25,0.725,664.291312538749,-3.08499895335475e-16,2600,2020-02-21,747,0.958687461251429,0.725,3126.93880135031,3084.70705987985,42.2317414704562,0.0135057780639069
"428",659.9,0.75,659.303247654317,-5.91680244165616e-16,2605,2020-02-21,748,0.596752345683399,0.750000000000001,3126.32281827598,3084.73205987985,41.5907583961298,0.0133034113281574
"429",654.95,0.775,654.315182769885,-1.12720435634635e-15,2610,2020-02-21,749,0.634817230115232,0.775000000000001,3126.10683520165,3084.75705987985,41.3497753218035,0.0132272431818973
"430",650,0.8,649.327117885453,-2.13313038533975e-15,2615,2020-02-21,750,0.67288211454661,0.800000000000002,3125.89085212733,3084.78205987985,41.1087922474771,0.0131510645099782
"431",645.2,0.8,644.339053001022,-4.01002242039111e-15,2620,2020-02-21,751,0.860946998978534,0.800000000000004,3125.824869053,3084.78205987985,41.0428091731505,0.0131302331040654
